timestamp,error,message,requestTime,stopId,stopName,recordedAtTime,expectedArrivalTime,expectedArrivalSeconds
1580209261,,,2020-01-28T06:01:02.160-05:00,306551,MC DONALD AV/ALBEMARLE RD,2020-01-28T06:00:58-05:00,2020-01-28T06:03:14.638-05:00,-136
1580209261,,,2020-01-28T06:01:02.214-05:00,307102,MC DONALD AV/CATON AV,2020-01-28T06:00:58-05:00,2020-01-28T06:03:41.954-05:00,-163
1580209261,,,2020-01-28T06:01:02.267-05:00,306868,MC DONALD AV/FT HAMILTON PY,2020-01-28T06:00:58-05:00,2020-01-28T06:04:06.469-05:00,-188
1580209261,,,2020-01-28T06:01:02.325-05:00,306553,MC DONALD AV/GREENWOOD AV,2020-01-28T06:00:58-05:00,2020-01-28T06:04:43.465-05:00,-225
1580209261,,,2020-01-28T06:01:02.394-05:00,306554,MC DONALD AV/VANDERBILT AV,2020-01-28T06:00:58-05:00,2020-01-28T06:05:17.967-05:00,-259
1580209261,,,2020-01-28T06:01:02.463-05:00,306555,MC DONALD AV/TERRACE PL,2020-01-28T06:00:58-05:00,2020-01-28T06:05:44.831-05:00,-286
1580209261,,,2020-01-28T06:01:02.521-05:00,306556,20 ST/10 AV,2020-01-28T06:00:58-05:00,2020-01-28T06:06:14.265-05:00,-316
1580209261,,,2020-01-28T06:01:02.593-05:00,306571,20 ST/PROSPECT PK W,2020-01-28T06:00:58-05:00,2020-01-28T06:07:19.036-05:00,-381
1580209261,,,2020-01-28T06:01:02.680-05:00,305624,20 ST/8 AV,2020-01-28T06:00:58-05:00,2020-01-28T06:07:53.037-05:00,-415
1580209261,,,2020-01-28T06:01:02.748-05:00,306421,7 AV/19 ST,2020-01-28T06:00:58-05:00,2020-01-28T06:09:05.052-05:00,-487
1580209261,,,2020-01-28T06:01:02.810-05:00,305626,7 AV/PROSPECT AV,2020-01-28T06:00:58-05:00,2020-01-28T06:10:05.852-05:00,-547
1580209261,,,2020-01-28T06:01:02.873-05:00,305627,7 AV/15 ST,2020-01-28T06:00:58-05:00,2020-01-28T06:11:02.491-05:00,-604
1580209261,,,2020-01-28T06:01:02.937-05:00,305628,7 AV/13 ST,2020-01-28T06:00:58-05:00,2020-01-28T06:11:39.681-05:00,-641
1580209261,,,2020-01-28T06:01:02.993-05:00,305629,7 AV/11 ST,2020-01-28T06:00:58-05:00,2020-01-28T06:12:13.637-05:00,-675
1580209261,,,2020-01-28T06:01:03.051-05:00,305630,7 AV/9 ST,2020-01-28T06:00:58-05:00,2020-01-28T06:13:03.918-05:00,-725
1580209261,,,2020-01-28T06:01:03.114-05:00,307936,7 AV/6 ST,2020-01-28T06:00:58-05:00,2020-01-28T06:14:04.318-05:00,-786
