timestamp,progressStatus,recordedAtTime,directionRef,journeyPatternRef,bearing,progressRate,vehicleRef,longitude,latitude
1580211181,,2020-01-28T06:33:13-05:00,1,MTA_B670134,229.80089,normalProgress,MTA NYCT_369,-73.979644,40.669188
1580211241,layover,2020-01-28T06:34:18-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211241,,2020-01-28T06:33:52-05:00,0,MTA_B670127,126.025215,normalProgress,MTA NYCT_367,-73.977787,40.684508
1580211241,,2020-01-28T06:34:14-05:00,0,MTA_B670127,43.555874,normalProgress,MTA NYCT_810,-73.987959,40.659689
1580211241,,2020-01-28T06:33:56-05:00,1,MTA_B670134,264.81744,normalProgress,MTA NYCT_417,-73.986904,40.698685
1580211241,,2020-01-28T06:34:05-05:00,0,MTA_B670127,87.31387,normalProgress,MTA NYCT_365,-73.987151,40.694941
1580211241,,2020-01-28T06:34:14-05:00,1,MTA_B670134,230.13316,normalProgress,MTA NYCT_369,-73.980464,40.668214
1580211241,layover,2020-01-28T06:34:15-05:00,1,MTA_B670134,10.619656,noProgress,MTA NYCT_418,-73.967372,40.706978
1580211302,,2020-01-28T06:35:16-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_418,-73.967525,40.70695
1580211302,layover,2020-01-28T06:35:19-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211302,,2020-01-28T06:34:57-05:00,1,MTA_B670134,265.77383,normalProgress,MTA NYCT_417,-73.987091,40.696451
1580211302,,2020-01-28T06:35:14-05:00,0,MTA_B670127,119.74488,normalProgress,MTA NYCT_481,-73.9871,40.700419
1580211302,,2020-01-28T06:34:54-05:00,0,MTA_B670127,159.53773,normalProgress,MTA NYCT_367,-73.980131,40.687466
1580211302,,2020-01-28T06:35:05-05:00,0,MTA_B670127,86.555084,normalProgress,MTA NYCT_365,-73.987073,40.696581
1580211302,,2020-01-28T06:35:15-05:00,1,MTA_B670134,230.0947,normalProgress,MTA NYCT_369,-73.98187,40.666532
1580211302,,2020-01-28T06:35:17-05:00,0,MTA_B670127,44.61253,normalProgress,MTA NYCT_810,-73.987098,40.66053
1580211361,layover,2020-01-28T06:36:17-05:00,1,MTA_B670134,10.619656,noProgress,MTA NYCT_418,-73.967411,40.706971
1580211361,layover,2020-01-28T06:36:21-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211361,,2020-01-28T06:36:16-05:00,1,MTA_B670134,230.32729,normalProgress,MTA NYCT_369,-73.983541,40.664526
1580211361,,2020-01-28T06:36:18-05:00,0,MTA_B670127,49.783916,normalProgress,MTA NYCT_810,-73.984702,40.663123
1580211361,,2020-01-28T06:35:55-05:00,0,MTA_B670127,158.6232,normalProgress,MTA NYCT_367,-73.984303,40.689071
1580211361,,2020-01-28T06:36:05-05:00,0,MTA_B670127,89.20428,normalProgress,MTA NYCT_365,-73.986856,40.699421
1580211361,,2020-01-28T06:35:59-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_417,-73.987227,40.693808
1580211421,layover,2020-01-28T06:37:18-05:00,1,MTA_B670134,10.619656,noProgress,MTA NYCT_418,-73.967411,40.706971
1580211421,,2020-01-28T06:36:57-05:00,0,MTA_B670127,158.6232,normalProgress,MTA NYCT_367,-73.986125,40.689784
1580211421,,2020-01-28T06:37:00-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_417,-73.987315,40.691715
1580211421,layover,2020-01-28T06:36:52-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211421,,2020-01-28T06:37:18-05:00,0,MTA_B670127,50.492817,normalProgress,MTA NYCT_810,-73.984023,40.663936
1580211421,,2020-01-28T06:37:06-05:00,0,MTA_B670127,105.9454,normalProgress,MTA NYCT_365,-73.986896,40.700052
1580211421,,2020-01-28T06:37:17-05:00,1,MTA_B670134,229.64832,normalProgress,MTA NYCT_369,-73.984969,40.662803
1580211481,layover,2020-01-28T06:38:21-05:00,1,MTA_B670134,10.619656,noProgress,MTA NYCT_418,-73.967411,40.706971
1580211481,,2020-01-28T06:37:57-05:00,0,MTA_B670127,158.19243,normalProgress,MTA NYCT_367,-73.987699,40.690414
1580211481,layover,2020-01-28T06:37:53-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211481,,2020-01-28T06:38:19-05:00,0,MTA_B670127,49.853313,normalProgress,MTA NYCT_810,-73.982016,40.666364
1580211481,,2020-01-28T06:38:01-05:00,1,MTA_B670134,239.57422,normalProgress,MTA NYCT_417,-73.987496,40.691147
1580211481,,2020-01-28T06:38:18-05:00,1,MTA_B670134,224.10785,normalProgress,MTA NYCT_369,-73.986171,40.661419
1580211481,,2020-01-28T06:38:07-05:00,0,MTA_B670127,18.434948,normalProgress,MTA NYCT_365,-73.984849,40.700592
1580211542,layover,2020-01-28T06:39:22-05:00,1,MTA_B670134,10.619656,noProgress,MTA NYCT_418,-73.967411,40.706971
1580211542,layover,2020-01-28T06:38:55-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211542,,2020-01-28T06:39:03-05:00,1,MTA_B670134,239.30028,normalProgress,MTA NYCT_417,-73.987834,40.690575
1580211542,,2020-01-28T06:39:09-05:00,0,MTA_B670127,358.0475,normalProgress,MTA NYCT_365,-73.983824,40.701399
1580211542,,2020-01-28T06:38:59-05:00,0,MTA_B670127,59.574215,normalProgress,MTA NYCT_367,-73.98742,40.691277
1580211542,,2020-01-28T06:39:20-05:00,0,MTA_B670127,50.082508,normalProgress,MTA NYCT_810,-73.981021,40.667546
1580211542,,2020-01-28T06:39:18-05:00,1,MTA_B670134,224.04832,normalProgress,MTA NYCT_369,-73.987631,40.660004
1580211601,layover,2020-01-28T06:39:56-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211601,,2020-01-28T06:40:20-05:00,0,MTA_B670127,50.082508,normalProgress,MTA NYCT_810,-73.980079,40.668672
1580211601,,2020-01-28T06:39:59-05:00,0,MTA_B670127,87.06432,normalProgress,MTA NYCT_367,-73.987301,40.691976
1580211601,,2020-01-28T06:40:20-05:00,1,MTA_B670134,328.79648,normalProgress,MTA NYCT_369,-73.983514,40.657185
1580211601,,2020-01-28T06:40:04-05:00,1,MTA_B670134,337.9143,normalProgress,MTA NYCT_417,-73.986594,40.689977
1580211601,,2020-01-28T06:40:23-05:00,1,MTA_B670134,291.0375,normalProgress,MTA NYCT_418,-73.966931,40.706074
1580211601,,2020-01-28T06:40:10-05:00,0,MTA_B670127,266.1215,normalProgress,MTA NYCT_365,-73.982935,40.699819
1580211662,layover,2020-01-28T06:40:57-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211662,,2020-01-28T06:41:24-05:00,1,MTA_B670134,212.79953,normalProgress,MTA NYCT_418,-73.966892,40.704423
1580211662,,2020-01-28T06:41:21-05:00,1,MTA_B670134,329.51105,normalProgress,MTA NYCT_369,-73.981414,40.655935
1580211662,,2020-01-28T06:41:21-05:00,0,MTA_B670127,49.94548,normalProgress,MTA NYCT_810,-73.979505,40.669356
1580211662,,2020-01-28T06:41:00-05:00,0,MTA_B670127,87.31387,normalProgress,MTA NYCT_367,-73.987211,40.69367
1580211662,,2020-01-28T06:41:05-05:00,1,MTA_B670134,339.53024,normalProgress,MTA NYCT_417,-73.984885,40.689303
1580211662,,2020-01-28T06:41:11-05:00,0,MTA_B670127,358.5253,normalProgress,MTA NYCT_365,-73.97931,40.699662
1580211722,,2020-01-28T06:41:52-05:00,0,MTA_B670127,49.94548,normalProgress,MTA NYCT_810,-73.978385,40.670688
1580211722,,2020-01-28T06:42:22-05:00,1,MTA_B670134,226.82797,normalProgress,MTA NYCT_369,-73.981573,40.655483
1580211722,,2020-01-28T06:42:06-05:00,1,MTA_B670134,339.353,normalProgress,MTA NYCT_417,-73.981011,40.687796
1580211722,layover,2020-01-28T06:41:57-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211722,,2020-01-28T06:41:55-05:00,1,MTA_B670134,212.79953,normalProgress,MTA NYCT_418,-73.966923,40.704404
1580211722,,2020-01-28T06:42:01-05:00,0,MTA_B670127,87.31387,normalProgress,MTA NYCT_367,-73.987108,40.695868
1580211722,,2020-01-28T06:42:13-05:00,0,MTA_B670127,32.005383,normalProgress,MTA NYCT_365,-73.97599,40.698969
1580211781,,2020-01-28T06:42:53-05:00,0,MTA_B670127,50.175396,normalProgress,MTA NYCT_810,-73.976853,40.672525
1580211781,,2020-01-28T06:42:52-05:00,1,MTA_B670134,226.82797,normalProgress,MTA NYCT_369,-73.981573,40.655483
1580211781,layover,2020-01-28T06:42:58-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211781,,2020-01-28T06:43:01-05:00,0,MTA_B670127,87.31387,normalProgress,MTA NYCT_367,-73.98709,40.696239
1580211781,,2020-01-28T06:43:14-05:00,0,MTA_B670127,318.8141,normalProgress,MTA NYCT_365,-73.972696,40.699663
1580211781,,2020-01-28T06:41:55-05:00,1,MTA_B670134,212.79953,normalProgress,MTA NYCT_418,-73.966923,40.704404
1580211781,,2020-01-28T06:43:07-05:00,1,MTA_B670134,339.53772,normalProgress,MTA NYCT_417,-73.980464,40.68759
1580211781,,2020-01-28T06:43:09-05:00,0,MTA_B670127,280.3955,normalProgress,MTA NYCT_782,-73.978819,40.638003
1580211842,layover,2020-01-28T06:43:59-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211842,,2020-01-28T06:41:55-05:00,1,MTA_B670134,212.79953,normalProgress,MTA NYCT_418,-73.966923,40.704404
1580211842,,2020-01-28T06:44:10-05:00,0,MTA_B670127,100.850105,normalProgress,MTA NYCT_782,-73.978892,40.64013
1580211842,,2020-01-28T06:43:54-05:00,0,MTA_B670127,54.532166,normalProgress,MTA NYCT_810,-73.975534,40.67437
1580211842,,2020-01-28T06:43:53-05:00,1,MTA_B670134,281.89505,normalProgress,MTA NYCT_369,-73.981186,40.651901
1580211842,,2020-01-28T06:44:08-05:00,1,MTA_B670134,306.3045,normalProgress,MTA NYCT_417,-73.979152,40.68639
1580211842,,2020-01-28T06:44:02-05:00,0,MTA_B670127,89.20428,normalProgress,MTA NYCT_367,-73.986854,40.69958
1580211842,,2020-01-28T06:44:15-05:00,0,MTA_B670127,357.70682,normalProgress,MTA NYCT_365,-73.969914,40.699512
1580211901,layover,2020-01-28T06:44:59-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211901,,2020-01-28T06:44:54-05:00,1,MTA_B670134,280.84198,normalProgress,MTA NYCT_369,-73.980769,40.649786
1580211901,,2020-01-28T06:44:54-05:00,0,MTA_B670127,55.97672,normalProgress,MTA NYCT_810,-73.975109,40.674971
1580211901,,2020-01-28T06:45:11-05:00,0,MTA_B670127,102.070274,normalProgress,MTA NYCT_782,-73.979389,40.642588
1580211901,,2020-01-28T06:45:09-05:00,1,MTA_B670134,306.322,normalProgress,MTA NYCT_417,-73.976096,40.682173
1580211901,,2020-01-28T06:45:15-05:00,0,MTA_B670127,39.40066,normalProgress,MTA NYCT_365,-73.968182,40.70237
1580211901,,2020-01-28T06:45:03-05:00,0,MTA_B670127,358.1524,normalProgress,MTA NYCT_367,-73.986136,40.700616
1580211962,,2020-01-28T06:45:54-05:00,0,MTA_B670127,55.637806,normalProgress,MTA NYCT_810,-73.973516,40.677309
1580211962,,2020-01-28T06:45:55-05:00,1,MTA_B670134,280.65988,normalProgress,MTA NYCT_369,-73.980414,40.64791
1580211962,,2020-01-28T06:46:16-05:00,0,MTA_B670127,82.874985,normalProgress,MTA NYCT_365,-73.967339,40.703961
1580211962,layover,2020-01-28T06:46:00-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580211962,,2020-01-28T06:46:04-05:00,0,MTA_B670127,358.0475,normalProgress,MTA NYCT_367,-73.98352,40.701389
1580211962,,2020-01-28T06:46:13-05:00,0,MTA_B670127,100.34591,normalProgress,MTA NYCT_782,-73.979794,40.644668
1580211962,,2020-01-28T06:46:10-05:00,1,MTA_B670134,306.322,normalProgress,MTA NYCT_417,-73.975687,40.681617
1580212021,,2020-01-28T06:47:14-05:00,0,MTA_B670127,101.06875,normalProgress,MTA NYCT_782,-73.980254,40.647076
1580212021,layover,2020-01-28T06:47:01-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580212021,,2020-01-28T06:46:55-05:00,1,MTA_B670134,280.84454,normalProgress,MTA NYCT_369,-73.980289,40.647257
1580212021,,2020-01-28T06:47:10-05:00,1,MTA_B670134,305.2476,normalProgress,MTA NYCT_417,-73.974814,40.680426
1580212021,,2020-01-28T06:46:55-05:00,0,MTA_B670127,125.70669,normalProgress,MTA NYCT_810,-73.973371,40.678434
1580212021,,2020-01-28T06:47:17-05:00,0,MTA_B670127,112.126335,normalProgress,MTA NYCT_365,-73.967933,40.70574
1580212021,,2020-01-28T06:47:06-05:00,0,MTA_B670127,266.1215,normalProgress,MTA NYCT_367,-73.982921,40.700021
1580212081,,2020-01-28T06:47:55-05:00,0,MTA_B670127,123.58542,normalProgress,MTA NYCT_810,-73.974507,40.679994
1580212081,,2020-01-28T06:48:15-05:00,0,MTA_B670127,101.06875,normalProgress,MTA NYCT_782,-73.980254,40.647076
1580212081,layover,2020-01-28T06:48:03-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580212081,,2020-01-28T06:48:08-05:00,0,MTA_B670127,359.2927,normalProgress,MTA NYCT_367,-73.980833,40.699696
1580212081,,2020-01-28T06:48:17-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_365,-73.96786,40.706889
1580212081,,2020-01-28T06:47:57-05:00,1,MTA_B670134,280.8677,normalProgress,MTA NYCT_369,-73.979915,40.645308
1580212081,,2020-01-28T06:48:11-05:00,1,MTA_B670134,306.6002,normalProgress,MTA NYCT_417,-73.973817,40.679041
1580212141,layover,2020-01-28T06:48:03-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580212141,,2020-01-28T06:48:57-05:00,0,MTA_B670127,125.89896,normalProgress,MTA NYCT_810,-73.976612,40.682891
1580212141,,2020-01-28T06:49:18-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_365,-73.967897,40.706882
1580212141,,2020-01-28T06:49:13-05:00,1,MTA_B670134,305.7067,normalProgress,MTA NYCT_417,-73.973126,40.678092
1580212141,,2020-01-28T06:48:58-05:00,1,MTA_B670134,280.74924,normalProgress,MTA NYCT_369,-73.979359,40.642384
1580212141,,2020-01-28T06:49:17-05:00,0,MTA_B670127,100.70814,normalProgress,MTA NYCT_782,-73.980654,40.649188
1580212141,,2020-01-28T06:49:09-05:00,0,MTA_B670127,354.2894,normalProgress,MTA NYCT_367,-73.977702,40.698924
1580212201,,2020-01-28T06:50:13-05:00,1,MTA_B670134,231.96097,normalProgress,MTA NYCT_417,-73.97319,40.677779
1580212201,,2020-01-28T06:50:00-05:00,1,MTA_B670134,280.4994,normalProgress,MTA NYCT_369,-73.979198,40.640056
1580212201,,2020-01-28T06:50:17-05:00,0,MTA_B670127,101.18268,normalProgress,MTA NYCT_782,-73.98117,40.651827
1580212201,layover,2020-01-28T06:50:20-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967748,40.70691
1580212201,layover,2020-01-28T06:48:03-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967748,40.70691
1580212201,,2020-01-28T06:49:58-05:00,0,MTA_B670127,125.89896,normalProgress,MTA NYCT_810,-73.976632,40.682918
1580212201,,2020-01-28T06:50:10-05:00,0,MTA_B670127,16.699244,normalProgress,MTA NYCT_367,-73.973661,40.700405
1580212261,,2020-01-28T06:50:59-05:00,0,MTA_B670127,126.025215,normalProgress,MTA NYCT_810,-73.977864,40.684613
1580212261,layover,2020-01-28T06:51:21-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967748,40.70691
1580212261,,2020-01-28T06:51:15-05:00,1,MTA_B670134,235.53593,normalProgress,MTA NYCT_417,-73.974525,40.675831
1580212261,,2020-01-28T06:51:19-05:00,0,MTA_B670127,100.00175,normalProgress,MTA NYCT_782,-73.981548,40.653794
1580212261,,2020-01-28T06:51:11-05:00,0,MTA_B670127,357.70682,normalProgress,MTA NYCT_367,-73.970635,40.699541
1580212321,,2020-01-28T06:52:16-05:00,1,MTA_B670134,235.53593,normalProgress,MTA NYCT_417,-73.97497,40.675182
1580212321,,2020-01-28T06:52:00-05:00,0,MTA_B670127,126.552475,normalProgress,MTA NYCT_810,-73.97794,40.684718
1580212321,,2020-01-28T06:52:20-05:00,0,MTA_B670127,149.20314,normalProgress,MTA NYCT_782,-73.984245,40.656712
1580212321,layover,2020-01-28T06:52:20-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967637,40.70693
1580212321,layover,2020-01-28T06:52:21-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967748,40.70691
1580212321,,2020-01-28T06:52:12-05:00,0,MTA_B670127,86.98721,normalProgress,MTA NYCT_367,-73.968404,40.701849
1580212381,layover,2020-01-28T06:52:51-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967637,40.70693
1580212381,layover,2020-01-28T06:52:51-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967748,40.70691
1580212381,,2020-01-28T06:53:21-05:00,0,MTA_B670127,43.555874,normalProgress,MTA NYCT_782,-73.987959,40.659689
1580212381,layover,2020-01-28T06:53:02-05:00,1,MTA_B670134,280.4507,noProgress,MTA NYCT_369,-73.978978,40.638863
1580212381,,2020-01-28T06:53:01-05:00,0,MTA_B670127,128.29016,normalProgress,MTA NYCT_810,-73.979795,40.687266
1580212381,,2020-01-28T06:53:17-05:00,1,MTA_B670134,232.57945,normalProgress,MTA NYCT_417,-73.975823,40.673925
1580212381,,2020-01-28T06:53:13-05:00,0,MTA_B670127,115.083595,normalProgress,MTA NYCT_367,-73.967465,40.704635
1580212381,,2020-01-28T06:52:55-05:00,0,MTA_B670127,280.3955,normalProgress,MTA NYCT_449,-73.978844,40.638136
1580212441,,2020-01-28T06:53:51-05:00,0,MTA_B670127,44.15924,normalProgress,MTA NYCT_782,-73.987587,40.660047
1580212441,layover,2020-01-28T06:54:02-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_466,-73.967637,40.70693
1580212441,,2020-01-28T06:54:19-05:00,1,MTA_B670134,232.57945,normalProgress,MTA NYCT_417,-73.977129,40.672218
1580212441,layover,2020-01-28T06:53:52-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967748,40.70691
1580212441,,2020-01-28T06:54:14-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_367,-73.96786,40.706889
1580212441,layover,2020-01-28T06:54:03-05:00,1,MTA_B670134,280.4507,noProgress,MTA NYCT_369,-73.978978,40.638863
1580212441,,2020-01-28T06:53:56-05:00,0,MTA_B670127,100.850105,normalProgress,MTA NYCT_449,-73.978796,40.63963
1580212441,,2020-01-28T06:54:02-05:00,0,MTA_B670127,158.9625,normalProgress,MTA NYCT_810,-73.982648,40.688422
1580212501,,2020-01-28T06:55:02-05:00,0,MTA_B670127,158.02162,normalProgress,MTA NYCT_810,-73.983855,40.688893
1580212501,layover,2020-01-28T06:54:56-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967748,40.70691
1580212501,,2020-01-28T06:54:57-05:00,0,MTA_B670127,102.070274,normalProgress,MTA NYCT_449,-73.97951,40.643152
1580212501,,2020-01-28T06:55:16-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_367,-73.967897,40.706882
1580212501,layover,2020-01-28T06:55:04-05:00,1,MTA_B670134,280.4507,noProgress,MTA NYCT_369,-73.978978,40.638863
1580212501,,2020-01-28T06:55:20-05:00,1,MTA_B670134,230.4176,normalProgress,MTA NYCT_417,-73.977723,40.671488
1580212501,,2020-01-28T06:54:53-05:00,0,MTA_B670127,49.783916,normalProgress,MTA NYCT_782,-73.98552,40.662156
1580212501,,2020-01-28T06:55:03-05:00,1,MTA_B670134,291.92178,normalProgress,MTA NYCT_466,-73.96725,40.70687
1580212561,,2020-01-28T06:55:57-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_365,-73.967562,40.706943
1580212561,layover,2020-01-28T06:56:17-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580212561,,2020-01-28T06:55:54-05:00,0,MTA_B670127,49.783916,normalProgress,MTA NYCT_782,-73.984675,40.663156
1580212561,,2020-01-28T06:56:04-05:00,1,MTA_B670134,212.79953,normalProgress,MTA NYCT_466,-73.9668,40.704483
1580212561,,2020-01-28T06:56:04-05:00,0,MTA_B670127,158.6232,normalProgress,MTA NYCT_810,-73.985368,40.689488
1580212561,layover,2020-01-28T06:56:05-05:00,1,MTA_B670134,280.4507,noProgress,MTA NYCT_369,-73.978978,40.638863
1580212561,,2020-01-28T06:55:58-05:00,0,MTA_B670127,101.06875,normalProgress,MTA NYCT_449,-73.980089,40.646233
1580212561,,2020-01-28T06:56:21-05:00,1,MTA_B670134,229.80089,normalProgress,MTA NYCT_417,-73.979307,40.669586
1580212621,,2020-01-28T06:56:59-05:00,0,MTA_B670127,100.7429,normalProgress,MTA NYCT_449,-73.980262,40.647116
1580212621,,2020-01-28T06:56:58-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_365,-73.967562,40.706943
1580212621,layover,2020-01-28T06:57:18-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580212621,,2020-01-28T06:57:04-05:00,0,MTA_B670127,158.19243,normalProgress,MTA NYCT_810,-73.987334,40.690268
1580212621,,2020-01-28T06:57:05-05:00,1,MTA_B670134,212.79953,normalProgress,MTA NYCT_466,-73.966954,40.704384
1580212621,layover,2020-01-28T06:57:06-05:00,1,MTA_B670134,280.4507,noProgress,MTA NYCT_369,-73.978978,40.638863
1580212621,,2020-01-28T06:56:56-05:00,0,MTA_B670127,50.492817,normalProgress,MTA NYCT_782,-73.984159,40.663773
1580212621,,2020-01-28T06:57:22-05:00,1,MTA_B670134,230.13316,normalProgress,MTA NYCT_417,-73.980737,40.667888
1580212681,layover,2020-01-28T06:57:59-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967562,40.706943
1580212681,,2020-01-28T06:58:05-05:00,0,MTA_B670127,158.19243,normalProgress,MTA NYCT_810,-73.987643,40.690391
1580212681,layover,2020-01-28T06:58:19-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580212681,,2020-01-28T06:57:53-05:00,1,MTA_B670134,230.13316,normalProgress,MTA NYCT_417,-73.981472,40.667008
1580212681,,2020-01-28T06:57:57-05:00,0,MTA_B670127,49.853313,normalProgress,MTA NYCT_782,-73.982151,40.666204
1580212681,,2020-01-28T06:58:01-05:00,0,MTA_B670127,101.18268,normalProgress,MTA NYCT_449,-73.980854,40.650228
1580212681,,2020-01-28T06:58:06-05:00,1,MTA_B670134,219.80557,normalProgress,MTA NYCT_466,-73.968343,40.702237
1580212741,,2020-01-28T06:58:55-05:00,1,MTA_B670134,230.13316,normalProgress,MTA NYCT_417,-73.981786,40.666631
1580212741,layover,2020-01-28T06:59:00-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967562,40.706943
1580212741,layover,2020-01-28T06:59:20-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580212741,,2020-01-28T06:59:02-05:00,0,MTA_B670127,100.89756,normalProgress,MTA NYCT_449,-73.981474,40.653399
1580212741,,2020-01-28T06:59:05-05:00,0,MTA_B670127,87.06432,normalProgress,MTA NYCT_810,-73.987307,40.69187
1580212741,,2020-01-28T06:59:21-05:00,1,MTA_B670134,177.70767,normalProgress,MTA NYCT_466,-73.970354,40.699529
1580212741,,2020-01-28T06:58:59-05:00,0,MTA_B670127,50.082508,normalProgress,MTA NYCT_782,-73.981204,40.667327
1580212801,layover,2020-01-28T07:00:00-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967562,40.706943
1580212801,layover,2020-01-28T07:00:21-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580212801,,2020-01-28T07:00:03-05:00,0,MTA_B670127,99.46232,normalProgress,MTA NYCT_449,-73.981765,40.655041
1580212801,,2020-01-28T06:59:56-05:00,1,MTA_B670134,230.32729,normalProgress,MTA NYCT_417,-73.98351,40.664563
1580212801,,2020-01-28T07:00:06-05:00,0,MTA_B670127,87.06432,normalProgress,MTA NYCT_810,-73.987301,40.691976
1580212801,,2020-01-28T07:00:00-05:00,0,MTA_B670127,49.94548,normalProgress,MTA NYCT_782,-73.979817,40.668985
1580212801,,2020-01-28T07:00:21-05:00,1,MTA_B670134,138.81407,normalProgress,MTA NYCT_466,-73.973299,40.700191
1580212862,,2020-01-28T07:01:01-05:00,0,MTA_B670127,49.94548,normalProgress,MTA NYCT_782,-73.978333,40.67075
1580212862,layover,2020-01-28T07:01:06-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967562,40.706943
1580212862,layover,2020-01-28T07:01:23-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580212862,,2020-01-28T07:01:08-05:00,0,MTA_B670127,87.31387,normalProgress,MTA NYCT_810,-73.987123,40.69555
1580212862,,2020-01-28T07:00:58-05:00,1,MTA_B670134,230.46297,normalProgress,MTA NYCT_417,-73.983974,40.664003
1580212862,,2020-01-28T07:01:05-05:00,0,MTA_B670127,148.98294,normalProgress,MTA NYCT_449,-73.982642,40.65575
1580212862,,2020-01-28T07:01:22-05:00,1,MTA_B670134,212.00539,normalProgress,MTA NYCT_466,-73.975959,40.698988
1580212921,layover,2020-01-28T07:01:54-05:00,1,MTA_B670134,10.619656,noProgress,MTA NYCT_367,-73.967411,40.706971
1580212921,layover,2020-01-28T07:02:09-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967562,40.706943
1580212921,,2020-01-28T07:02:05-05:00,0,MTA_B670127,149.13165,normalProgress,MTA NYCT_449,-73.986512,40.658068
1580212921,,2020-01-28T07:01:58-05:00,1,MTA_B670134,229.64832,normalProgress,MTA NYCT_417,-73.985373,40.662326
1580212921,,2020-01-28T07:02:05-05:00,0,MTA_B670127,54.532166,normalProgress,MTA NYCT_782,-73.976457,40.673075
1580212921,,2020-01-28T07:02:08-05:00,0,MTA_B670127,85.91438,normalProgress,MTA NYCT_810,-73.986976,40.698126
1580212921,,2020-01-28T07:01:53-05:00,1,MTA_B670134,167.47119,normalProgress,MTA NYCT_466,-73.977247,40.698955
1580212981,,2020-01-28T07:03:00-05:00,1,MTA_B670134,224.10785,normalProgress,MTA NYCT_417,-73.986028,40.661557
1580212981,,2020-01-28T07:03:09-05:00,0,MTA_B670127,358.0632,normalProgress,MTA NYCT_810,-73.986472,40.700627
1580212981,layover,2020-01-28T07:03:12-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967562,40.706943
1580212981,layover,2020-01-28T07:02:54-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
