stop_name,daytime_routes,division,line,borough,structure,gtfs_longitude,gtfs_latitude,complex_id,date,entries,exits
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-01,7024,7060
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-02,15234,12171
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-03,15687,14586
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-04,9324,10309
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-05,7659,8371
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-06,16658,12689
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-07,17308,13896
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-08,17592,15980
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-09,17510,14937
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-10,17208,15684
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-11,10250,11554
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-12,8025,8602
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-13,16567,12380
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-14,17252,15102
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-15,17740,15427
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-16,17380,15115
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-17,16726,15233
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-18,8523,9736
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-19,7310,7282
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-20,10333,9089
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-21,16901,13138
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-22,17256,14900
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-23,17364,14965
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-24,17129,15531
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-25,8454,9671
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-26,7303,7080
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-27,16493,12139
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-28,17664,14761
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-29,17850,15995
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-30,17981,15437
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-01-31,17229,15388
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-01,9213,10266
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-02,7291,7819
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-03,16859,11926
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-04,17648,15540
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-05,17913,16004
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-06,17867,15182
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-07,17204,15760
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-08,9599,10638
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-09,7522,7670
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-10,16640,12408
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-11,17629,14597
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-12,17649,15940
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-13,17800,15078
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-14,17032,15937
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-15,8917,9770
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-16,7265,7331
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-17,10303,9005
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-18,16231,12655
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-19,16629,14688
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-20,16583,14553
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-21,15610,15011
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-22,9495,10079
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-23,7571,7871
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-24,16617,12271
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-25,17403,15417
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-26,17424,15129
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-27,17843,15408
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-28,17068,15807
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-02-29,9213,10441
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-01,7178,7600
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-02,16629,12075
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-03,17493,15219
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-04,17325,15380
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-05,17649,15327
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-06,16433,15614
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-07,9304,10415
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-08,7469,8210
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-09,16220,13393
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-10,16169,14563
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-11,15420,14192
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-12,13736,13076
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-13,11313,11079
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-14,5728,6198
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-15,3803,4188
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-16,6805,6482
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-17,5382,5457
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-18,4700,4774
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-19,3894,4183
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-20,3487,3766
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-21,1773,2032
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-22,1174,1311
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-23,1818,2135
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-24,1969,2256
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-25,1722,1984
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-26,1732,1996
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-27,1650,1901
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-28,910,1221
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-29,671,856
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-30,1367,1524
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-03-31,1268,1504
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-01,1291,1454
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-02,1185,1492
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-03,1162,1342
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-04,686,970
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-05,573,750
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-06,1089,1273
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-07,1056,1295
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-08,1024,1185
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-09,1020,1261
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-10,1035,1266
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-11,681,936
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-12,554,825
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-13,899,1089
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-14,1070,1318
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-15,1044,1233
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-16,1095,1403
Astoria - Ditmars Blvd,N W,BMT,Astoria,Q,Elevated,-73.912034,40.775036,1,2020-04-17,1087,1357
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-01,2045,1712
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-02,3138,2521
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-03,3250,2750
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-04,2609,2318
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-05,2453,2601
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-06,3372,2829
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-07,3317,2968
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-08,3408,3007
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-09,3383,3047
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-10,3467,3021
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-11,2902,2753
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-12,2706,2717
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-13,3289,2824
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-14,3429,2979
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-15,3361,3021
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-16,3408,2958
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-17,3322,3138
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-18,2674,2584
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-19,2782,2542
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-20,2264,2346
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-21,3212,3032
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-22,2996,2776
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-23,2925,2956
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-24,3294,3152
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-25,2591,2487
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-26,2709,2573
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-27,3189,2705
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-28,3441,3028
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-29,3520,3095
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-30,3495,2976
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-01-31,3487,3109
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-01,2818,2781
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-02,2596,2585
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-03,3443,2845
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-04,3477,3103
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-05,3425,2974
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-06,3535,2972
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-07,3589,3189
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-08,2958,2735
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-09,2808,2555
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-10,3355,2853
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-11,3458,3070
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-12,3634,3354
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-13,3658,3239
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-14,3577,3312
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-15,2974,2673
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-16,2885,2688
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-17,3250,3120
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-18,3322,3040
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-19,3298,3121
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-20,3430,2978
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-21,3350,3096
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-22,2981,2943
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-23,2639,2613
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-24,3496,2871
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-25,3445,3111
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-26,3426,3101
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-27,3609,3143
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-28,3591,3154
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-02-29,2842,2751
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-01,2632,2674
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-02,3833,2811
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-03,3963,2986
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-04,4113,3132
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-05,3772,3062
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-06,3468,3208
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-07,2959,2899
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-08,2684,2809
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-09,3322,2747
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-10,3065,2738
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-11,3190,2973
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-12,3033,2701
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-13,2576,2254
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-14,1666,1583
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-15,1326,1317
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-16,1557,1389
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-17,1371,1176
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-18,1249,1077
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-19,1120,958
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-20,973,848
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-21,602,631
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-22,458,576
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-23,533,539
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-24,557,593
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-25,539,560
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-26,576,586
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-27,549,540
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-28,292,311
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-29,293,355
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-30,469,504
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-03-31,405,492
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-01,474,503
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-02,413,495
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-03,465,459
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-04,212,257
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-05,261,300
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-06,404,479
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-07,374,398
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-08,366,433
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-09,237,307
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-10,278,332
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-11,190,248
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-12,180,229
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-13,285,322
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-14,346,379
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-15,277,303
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-16,264,331
Hewes St,J M,BMT,Jamaica,Bk,Elevated,-73.953431,40.70687,100,2020-04-17,353,437
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-01,8201,6891
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-02,12874,10172
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-03,13155,10640
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-04,9749,8596
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-05,9192,8350
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-06,13671,10856
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-07,14020,11392
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-08,14060,11527
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-09,14143,11515
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-10,14388,11981
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-11,10899,10092
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-12,10869,9617
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-13,14071,11084
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-14,14114,11396
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-15,14840,12631
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-16,15272,12277
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-17,14296,11665
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-18,9323,8760
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-19,10056,8994
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-20,11004,8944
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-21,13990,10730
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-22,15259,12086
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-23,15621,12047
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-24,15032,12324
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-25,9125,8264
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-26,10006,8439
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-27,14218,10277
Marcy Av,J M Z,BMT,Jamaica,Bk,Elevated,-73.957757,40.708359,101,2020-01-28,14527,11534
